id,CoinDate,CoinOpen,CoinHigh,CoinLow,CoinClose,CoinVolume,CoinCap
290,2022/02/16,44578.28,44578.28,43456.69,43961.86,19792547657.0,833531932920.0
291,2022/02/15,42586.46,44667.22,42491.03,44575.2,22721659051.0,845117683687.0
292,2022/02/14,42157.4,42775.78,41681.96,42586.92,20827783012.0,807375855006.0
293,2022/02/13,42236.57,42693.05,41950.94,42197.52,14741589015.0,799950408997.0
294,2022/02/12,42412.3,42992.55,41852.57,42244.47,18152390304.0,800797790301.0
295,2022/02/11,43571.13,43810.83,42114.54,42407.94,26954925781.0,803848273503.0
296,2022/02/10,44347.8,45661.17,43402.81,43565.11,32142048537.0,825745116530.0
297,2022/02/09,44096.7,44727.8,43232.97,44338.8,23245887300.0,840369284541.0
298,2022/02/08,43854.65,45293.87,42807.84,44118.45,33079398868.0,836154543908.0
299,2022/02/07,42406.78,44401.86,41748.16,43840.29,28641855926.0,830838884165.0
300,2022/02/06,41441.12,42500.79,41244.91,42412.43,16142097334.0,803744511638.0
301,2022/02/05,41501.48,41847.16,41038.1,41441.16,19652846215.0,785297889648.0
302,2022/02/04,37149.26,41527.79,37093.63,41500.88,29412210792.0,786396684548.0
303,2022/02/03,36944.81,37154.6,36375.54,37154.6,18591534769.0,704010232687.0
304,2022/02/02,38743.71,38834.62,36832.73,36952.98,19155189416.0,700155817836.0
305,2022/02/01,38481.77,39115.13,38113.66,38743.27,20288500328.0,734039224255.0
306,2022/01/31,37920.28,38647.26,36733.57,38483.13,20734730465.0,729073641688.0
307,2022/01/30,38151.92,38266.34,37437.71,37917.6,14643548444.0,718325967803.0
308,2022/01/29,37780.71,38576.26,37406.47,38138.18,17194183075.0,722469136410.0
309,2022/01/28,37128.44,37952.88,36211.11,37784.33,22238830523.0,715731622071.0
310,2022/01/27,36841.88,37148.32,35629.28,37138.23,25041426629.0,703456873493.0
311,2022/01/26,36950.51,38825.41,36374.91,36852.12,31324598034.0,698006361956.0
312,2022/01/25,36654.81,37444.57,35779.43,36954.0,26428189594.0,699907393886.0
313,2022/01/24,36275.73,37247.52,33184.06,36654.33,41856658597.0,694196560317.0
314,2022/01/23,35047.36,36433.31,34784.97,36276.8,26017975951.0,687012848062.0
315,2022/01/22,36471.59,36688.81,34349.25,35030.25,39714385405.0,663374008017.0
316,2022/01/21,40699.61,41060.53,35791.43,36457.32,43011992031.0,690368973093.0
317,2022/01/20,41744.03,43413.02,40672.82,40680.42,20382033940.0,770304579439.0
318,2022/01/19,42374.04,42478.3,41242.91,41744.33,23091543258.0,790406427118.0
319,2022/01/18,42250.07,42534.4,41392.22,42375.63,22417209227.0,802313747480.0
320,2022/01/17,43118.12,43179.39,41680.32,42250.55,21690904261.0,799910089279.0
321,2022/01/16,43172.04,43436.81,42691.02,43113.88,17902097845.0,816211499221.0
322,2022/01/15,43101.9,43724.67,42669.04,43177.4,18371348298.0,817364571824.0
323,2022/01/14,42598.87,43346.69,41982.62,43099.7,23577403399.0,815850639036.0
324,2022/01/13,43946.74,44278.42,42447.04,42591.57,47691135082.0,806189762638.0
325,2022/01/12,42742.18,44135.37,42528.99,43949.1,33499938689.0,831836978396.0
